@RELATION pokemon

@ATTRIBUTE	type	{grass,fire,water,bug,flying,normal,poison,electric,ground}
@ATTRIBUTE	height	REAL
@ATTRIBUTE	weight	REAL
@ATTRIBUTE	name	{Bulbasaur,Ivysaur,Venusaur,Charmander,Charmeleon,Charizard,Squirtle,Wartortle,Blastoise,Caterpie,Metapod,Butterfree,Weedle,Kakuna,Beedrill,Pidgey,Pidgeotto,Pidgeot,Rattata,Raticate,Spearow,Fearow,Ekans,Arbok,Pikachu,Raichu,Sandshrew,Sandslash,NidoranF,Nidorina,Nidoqueen,NidoranM,Nidorino,Nidoking}

@DATA
flying,1.12,31.67,Pidgeotto
flying,1.1,28.57,Pidgeotto
flying,1.13,30.34,Pidgeotto
flying,1.02,28.03,Pidgeotto
flying,1.05,29.06,Pidgeotto
flying,1.16,32.08,Pidgeotto
flying,1.01,23.54,Pidgeotto
flying,1.11,34.08,Pidgeotto
flying,1.03,30.94,Pidgeotto
flying,1.13,30.1,Pidgeotto
flying,1.15,31.05,Pidgeotto
flying,0.94,23.56,Pidgeotto
flying,1.16,31.92,Pidgeotto
flying,0.94,29.82,Pidgeotto
flying,1.19,33.72,Pidgeotto
flying,1.16,31.89,Pidgeotto
flying,1.05,34.0,Pidgeotto
flying,1.03,34.28,Pidgeotto
flying,0.93,30.59,Pidgeotto
flying,1.08,26.15,Pidgeotto
flying,0.97,34.45,Pidgeotto
flying,1.08,34.07,Pidgeotto
flying,1.18,31.66,Pidgeotto
flying,0.98,24.12,Pidgeotto
flying,1.08,31.86,Pidgeotto
flying,1.18,34.12,Pidgeotto
flying,1.25,31.77,Pidgeotto
flying,1.11,27.53,Pidgeotto
flying,1.1,32.21,Pidgeotto
flying,1.19,29.97,Pidgeotto
flying,1.18,29.05,Pidgeotto
flying,1.25,30.33,Pidgeotto
flying,1.14,32.81,Pidgeotto
flying,1.09,31.63,Pidgeotto
flying,1.13,33.71,Pidgeotto
flying,1.02,32.13,Pidgeotto
flying,1.25,26.62,Pidgeotto
flying,1.23,31.76,Pidgeotto
flying,1.06,27.15,Pidgeotto
flying,1.02,35.92,Pidgeotto
flying,1.07,26.96,Pidgeotto
flying,1.06,28.36,Pidgeotto
flying,1.0,27.94,Pidgeotto
flying,0.97,32.4,Pidgeotto
flying,1.15,31.03,Pidgeotto
flying,1.15,23.71,Pidgeotto
flying,1.15,29.54,Pidgeotto
flying,1.09,36.18,Pidgeotto
flying,0.99,33.99,Pidgeotto
flying,1.13,28.69,Pidgeotto
flying,1.22,28.84,Pidgeotto
flying,1.13,28.3,Pidgeotto
flying,1.28,26.55,Pidgeotto
flying,0.92,31.25,Pidgeotto
flying,1.04,28.12,Pidgeotto
flying,0.98,28.4,Pidgeotto
flying,1.07,35.93,Pidgeotto
flying,1.37,27.07,Pidgeotto
flying,0.94,27.72,Pidgeotto
flying,0.94,38.18,Pidgeotto
flying,1.14,29.71,Pidgeotto
flying,0.95,30.07,Pidgeotto
flying,1.28,31.66,Pidgeotto
flying,1.04,24.01,Pidgeotto
flying,0.89,36.51,Pidgeotto
flying,1.06,32.81,Pidgeotto
flying,1.23,29.38,Pidgeotto
flying,1.29,31.94,Pidgeotto
flying,1.07,30.67,Pidgeotto
flying,1.11,32.2,Pidgeotto
flying,1.11,30.68,Pidgeotto
flying,1.14,29.93,Pidgeotto
flying,1.07,33.34,Pidgeotto
flying,1.27,27.81,Pidgeotto
flying,1.18,32.63,Pidgeotto
flying,1.07,28.08,Pidgeotto
flying,1.19,31.54,Pidgeotto
flying,1.03,28.68,Pidgeotto
flying,1.14,28.33,Pidgeotto
flying,1.22,31.21,Pidgeotto
flying,1.21,28.36,Pidgeotto
flying,0.95,29.33,Pidgeotto
flying,1.15,23.13,Pidgeotto
flying,1.05,30.47,Pidgeotto
flying,1.31,31.71,Pidgeotto
flying,1.11,28.48,Pidgeotto
flying,1.02,30.81,Pidgeotto
flying,1.39,27.96,Pidgeotto
flying,0.87,29.91,Pidgeotto
flying,1.15,37.47,Pidgeotto
flying,1.0,26.38,Pidgeotto
flying,1.0,30.87,Pidgeotto
flying,1.75,33.16,Pidgeot
flying,1.62,36.86,Pidgeot
flying,1.61,37.59,Pidgeot
flying,1.7,48.35,Pidgeot
flying,1.37,39.91,Pidgeot
flying,1.37,35.58,Pidgeot
flying,1.52,36.95,Pidgeot
flying,1.52,44.07,Pidgeot
flying,1.44,37.2,Pidgeot
flying,1.34,32.75,Pidgeot
flying,1.57,41.95,Pidgeot
flying,1.02,39.65,Pidgeot
flying,1.26,32.52,Pidgeot
flying,1.49,37.98,Pidgeot
flying,1.52,44.47,Pidgeot
flying,1.61,38.86,Pidgeot
flying,1.72,39.89,Pidgeot
flying,1.64,40.07,Pidgeot
flying,1.65,40.2,Pidgeot
flying,1.57,42.45,Pidgeot
flying,1.7,37.93,Pidgeot
flying,1.43,43.13,Pidgeot
flying,1.55,39.95,Pidgeot
flying,1.55,37.03,Pidgeot
flying,1.7,49.08,Pidgeot
flying,1.41,33.88,Pidgeot
flying,1.51,39.03,Pidgeot
flying,1.55,34.82,Pidgeot
flying,1.65,35.01,Pidgeot
flying,1.4,37.49,Pidgeot
flying,1.41,38.47,Pidgeot
flying,1.37,36.05,Pidgeot
flying,1.68,35.05,Pidgeot
flying,1.26,42.58,Pidgeot
flying,1.41,31.79,Pidgeot
flying,1.32,39.55,Pidgeot
flying,1.65,38.44,Pidgeot
flying,1.47,35.55,Pidgeot
flying,1.54,35.68,Pidgeot
flying,1.56,43.04,Pidgeot
flying,1.31,40.49,Pidgeot
flying,1.41,36.84,Pidgeot
flying,1.39,44.77,Pidgeot
flying,1.39,44.55,Pidgeot
flying,1.69,44.45,Pidgeot
flying,1.41,38.26,Pidgeot
flying,1.56,48.09,Pidgeot
flying,1.53,41.55,Pidgeot
flying,1.41,35.22,Pidgeot
flying,1.51,42.64,Pidgeot
flying,1.56,40.97,Pidgeot
flying,1.56,37.86,Pidgeot
flying,1.33,37.09,Pidgeot
flying,1.45,38.97,Pidgeot
flying,1.29,36.84,Pidgeot
flying,1.39,31.69,Pidgeot
flying,1.59,40.86,Pidgeot
flying,1.7,35.59,Pidgeot
flying,1.51,35.38,Pidgeot
flying,1.37,41.74,Pidgeot
flying,1.64,40.44,Pidgeot
flying,1.41,29.7,Pidgeot
flying,1.46,40.27,Pidgeot
flying,1.36,37.41,Pidgeot
flying,1.62,39.26,Pidgeot
flying,1.61,37.88,Pidgeot
flying,1.52,40.7,Pidgeot
flying,1.29,37.98,Pidgeot
flying,1.47,32.81,Pidgeot
flying,1.52,43.67,Pidgeot
flying,1.43,46.24,Pidgeot
flying,1.48,38.76,Pidgeot
flying,1.47,35.91,Pidgeot
flying,1.31,41.02,Pidgeot
flying,1.46,39.99,Pidgeot
flying,1.5,46.09,Pidgeot
flying,1.5,42.16,Pidgeot
flying,1.26,43.33,Pidgeot
flying,1.68,44.58,Pidgeot
flying,1.68,32.41,Pidgeot
flying,1.73,38.26,Pidgeot
flying,1.5,33.94,Pidgeot
flying,1.55,31.59,Pidgeot
flying,1.16,29.12,Pidgeot
flying,1.44,38.57,Pidgeot
flying,1.49,31.2,Pidgeot
flying,1.52,40.42,Pidgeot
flying,1.79,40.46,Pidgeot
flying,1.66,42.04,Pidgeot
flying,1.59,40.62,Pidgeot
flying,1.63,38.78,Pidgeot
flying,1.48,42.54,Pidgeot
flying,1.63,36.84,Pidgeot
flying,1.51,37.97,Pidgeot
flying,1.45,38.52,Pidgeot
flying,1.84,48.4,Pidgeot
flying,1.42,37.22,Pidgeot
flying,1.54,36.26,Pidgeot
flying,1.7,39.4,Pidgeot
flying,1.49,42.09,Pidgeot
normal,0.36,3.19,Rattata
normal,0.3,3.56,Rattata
normal,0.35,3.06,Rattata
normal,0.34,3.51,Rattata
normal,0.27,3.4,Rattata
normal,0.27,3.61,Rattata
normal,0.34,3.09,Rattata
normal,0.28,2.86,Rattata
normal,0.29,3.58,Rattata
normal,0.3,3.36,Rattata
normal,0.32,3.57,Rattata
normal,0.28,3.85,Rattata
normal,0.32,3.57,Rattata
normal,0.29,3.48,Rattata
normal,0.3,3.7,Rattata
normal,0.33,4.01,Rattata
normal,0.31,3.63,Rattata
normal,0.26,3.04,Rattata
normal,0.28,3.48,Rattata
normal,0.3,3.22,Rattata
normal,0.33,3.41,Rattata
normal,0.33,3.46,Rattata
normal,0.3,3.8,Rattata
normal,0.27,2.63,Rattata
normal,0.31,3.65,Rattata
normal,0.32,3.76,Rattata
normal,0.29,3.68,Rattata
normal,0.26,2.82,Rattata
normal,0.27,3.67,Rattata
normal,0.25,3.17,Rattata
normal,0.26,3.48,Rattata
normal,0.24,4.37,Rattata
normal,0.31,3.42,Rattata
normal,0.34,3.7,Rattata
normal,0.31,3.52,Rattata
normal,0.25,3.64,Rattata
normal,0.31,3.84,Rattata
normal,0.26,3.78,Rattata
normal,0.29,3.78,Rattata
normal,0.27,2.99,Rattata
normal,0.36,3.33,Rattata
normal,0.33,3.38,Rattata
normal,0.31,4.14,Rattata
normal,0.27,3.71,Rattata
normal,0.28,3.55,Rattata
normal,0.29,3.81,Rattata
normal,0.28,3.69,Rattata
normal,0.33,3.4,Rattata
normal,0.35,3.53,Rattata
normal,0.33,3.67,Rattata
normal,0.31,3.98,Rattata
normal,0.31,3.17,Rattata
normal,0.27,3.21,Rattata
normal,0.35,4.09,Rattata
normal,0.3,3.37,Rattata
normal,0.35,3.26,Rattata
normal,0.36,3.6,Rattata
normal,0.35,3.12,Rattata
normal,0.29,3.33,Rattata
normal,0.28,3.95,Rattata
normal,0.34,3.74,Rattata
normal,0.32,4.01,Rattata
normal,0.28,3.79,Rattata
normal,0.26,2.78,Rattata
normal,0.34,3.46,Rattata
normal,0.32,3.66,Rattata
normal,0.33,3.69,Rattata
normal,0.28,3.08,Rattata
normal,0.29,3.98,Rattata
normal,0.29,3.2,Rattata
normal,0.29,3.61,Rattata
normal,0.3,3.35,Rattata
normal,0.25,3.14,Rattata
normal,0.28,4.23,Rattata
normal,0.3,4.06,Rattata
normal,0.35,3.66,Rattata
normal,0.33,3.79,Rattata
normal,0.3,3.82,Rattata
normal,0.32,3.03,Rattata
normal,0.32,3.33,Rattata
normal,0.35,3.63,Rattata
normal,0.32,3.39,Rattata
normal,0.23,3.26,Rattata
normal,0.26,3.35,Rattata
normal,0.31,3.54,Rattata
normal,0.25,3.27,Rattata
normal,0.29,4.35,Rattata
normal,0.28,4.12,Rattata
normal,0.36,4.16,Rattata
normal,0.3,3.74,Rattata
normal,0.28,4.53,Rattata
normal,0.28,3.41,Rattata
normal,0.28,3.12,Rattata
normal,0.29,3.48,Rattata
normal,0.3,3.59,Rattata
normal,0.32,3.03,Rattata
normal,0.33,3.38,Rattata
normal,0.36,3.98,Rattata
normal,0.31,3.5,Rattata
normal,0.31,3.19,Rattata
normal,0.82,18.46,Raticate
normal,0.68,21.12,Raticate
normal,0.71,17.49,Raticate
normal,0.66,18.6,Raticate
normal,0.63,18.32,Raticate
normal,0.84,19.51,Raticate
normal,0.56,23.73,Raticate
normal,0.63,18.16,Raticate
normal,0.63,17.56,Raticate
normal,0.75,20.72,Raticate
normal,0.69,19.45,Raticate
normal,0.81,15.46,Raticate
normal,0.76,18.22,Raticate
normal,0.66,19.0,Raticate
normal,0.62,17.43,Raticate
normal,0.85,17.33,Raticate
normal,0.72,18.88,Raticate
normal,0.76,17.99,Raticate
normal,0.76,19.57,Raticate
normal,0.69,18.3,Raticate
normal,0.77,16.89,Raticate
normal,0.7,17.37,Raticate
normal,0.7,21.16,Raticate
normal,0.66,18.09,Raticate
normal,0.73,19.23,Raticate
normal,0.72,18.46,Raticate
normal,0.7,17.83,Raticate
normal,0.66,20.47,Raticate
normal,0.71,15.47,Raticate
normal,0.76,18.73,Raticate
normal,0.57,21.14,Raticate
normal,0.75,16.65,Raticate
normal,0.68,18.16,Raticate
normal,0.7,16.36,Raticate
normal,0.76,21.83,Raticate
normal,0.7,17.34,Raticate
normal,0.74,22.39,Raticate
normal,0.65,16.93,Raticate
normal,0.54,17.4,Raticate
normal,0.68,16.6,Raticate
normal,0.79,21.32,Raticate
normal,0.75,16.04,Raticate
normal,0.65,17.31,Raticate
normal,0.82,17.07,Raticate
normal,0.91,18.21,Raticate
normal,0.63,16.52,Raticate
normal,0.68,19.79,Raticate
normal,0.72,20.96,Raticate
normal,0.72,17.86,Raticate
normal,0.67,17.22,Raticate
normal,0.66,17.61,Raticate
normal,0.58,19.05,Raticate
normal,0.68,21.12,Raticate
normal,0.71,18.86,Raticate
normal,0.66,18.95,Raticate
normal,0.82,19.07,Raticate
normal,0.59,20.72,Raticate
normal,0.74,19.96,Raticate
normal,0.61,17.58,Raticate
normal,0.68,17.09,Raticate
normal,0.81,19.72,Raticate
normal,0.75,16.82,Raticate
normal,0.68,19.46,Raticate
normal,0.68,18.5,Raticate
normal,0.78,16.91,Raticate
normal,0.76,18.06,Raticate
normal,0.8,15.75,Raticate
normal,0.7,22.13,Raticate
normal,0.85,19.64,Raticate
normal,0.6,21.58,Raticate
normal,0.71,17.83,Raticate
normal,0.59,16.53,Raticate
normal,0.69,20.22,Raticate
normal,0.67,18.5,Raticate
normal,0.61,18.66,Raticate
normal,0.65,17.03,Raticate
normal,0.71,16.91,Raticate
normal,0.67,18.75,Raticate
normal,0.67,18.36,Raticate
normal,0.57,19.12,Raticate
normal,0.72,17.32,Raticate
normal,0.55,20.38,Raticate
normal,0.74,20.25,Raticate
normal,0.75,17.57,Raticate
normal,0.72,19.06,Raticate
normal,0.61,21.23,Raticate
normal,0.61,20.24,Raticate
normal,0.69,19.87,Raticate
normal,0.76,20.14,Raticate
normal,0.63,21.31,Raticate
normal,0.69,20.93,Raticate
normal,0.68,18.05,Raticate
normal,0.7,18.44,Raticate
normal,0.65,17.37,Raticate
normal,0.86,18.0,Raticate
normal,0.63,16.88,Raticate
normal,0.81,18.27,Raticate
normal,0.66,19.91,Raticate
normal,0.66,17.73,Raticate
normal,0.74,18.31,Raticate
flying,0.28,2.05,Spearow
flying,0.26,2.19,Spearow
flying,0.31,1.98,Spearow
flying,0.3,2.04,Spearow
flying,0.31,2.12,Spearow
flying,0.3,2.02,Spearow
flying,0.3,2.07,Spearow
flying,0.28,2.08,Spearow
flying,0.32,2.24,Spearow
flying,0.27,2.27,Spearow
flying,0.29,2.08,Spearow
flying,0.29,1.85,Spearow
flying,0.3,1.95,Spearow
flying,0.28,1.9,Spearow
flying,0.27,2.07,Spearow
flying,0.29,2.22,Spearow
flying,0.28,1.97,Spearow
flying,0.31,1.81,Spearow
flying,0.23,2.08,Spearow
flying,0.34,2.19,Spearow
flying,0.33,2.12,Spearow
flying,0.3,2.06,Spearow
flying,0.28,1.86,Spearow
flying,0.29,1.74,Spearow
flying,0.33,2.08,Spearow
flying,0.29,1.83,Spearow
flying,0.34,1.9,Spearow
flying,0.29,1.68,Spearow
flying,0.28,2.27,Spearow
flying,0.3,1.98,Spearow
flying,0.31,2.23,Spearow
flying,0.36,1.91,Spearow
flying,0.33,2.01,Spearow
flying,0.36,1.76,Spearow
flying,0.28,2.25,Spearow
flying,0.29,2.26,Spearow
flying,0.29,1.96,Spearow
flying,0.28,1.9,Spearow
flying,0.27,1.85,Spearow
flying,0.31,2.07,Spearow
flying,0.33,2.04,Spearow
flying,0.26,1.93,Spearow
flying,0.32,1.83,Spearow
flying,0.3,2.55,Spearow
flying,0.33,2.29,Spearow
flying,0.33,1.87,Spearow
flying,0.27,2.43,Spearow
flying,0.29,2.22,Spearow
flying,0.26,2.26,Spearow
flying,0.27,1.74,Spearow
flying,0.31,2.07,Spearow
flying,0.31,1.88,Spearow
flying,0.27,2.25,Spearow
flying,0.3,1.9,Spearow
flying,0.27,1.94,Spearow
flying,0.29,2.11,Spearow
flying,0.28,2.05,Spearow
flying,0.28,2.04,Spearow
flying,0.34,1.98,Spearow
flying,0.31,2.15,Spearow
flying,0.31,2.02,Spearow
flying,0.26,2.01,Spearow
flying,0.32,2.03,Spearow
flying,0.31,2.1,Spearow
flying,0.35,2.23,Spearow
flying,0.31,2.0,Spearow
flying,0.34,1.94,Spearow
flying,0.27,2.0,Spearow
flying,0.32,2.03,Spearow
flying,0.3,2.02,Spearow
flying,0.28,2.08,Spearow
flying,0.33,2.39,Spearow
flying,0.27,2.16,Spearow
flying,0.31,2.29,Spearow
flying,0.3,2.12,Spearow
flying,0.32,2.05,Spearow
flying,0.31,1.87,Spearow
flying,0.26,1.93,Spearow
flying,0.3,2.07,Spearow
flying,0.29,2.14,Spearow
flying,0.33,1.85,Spearow
flying,0.33,1.85,Spearow
flying,0.34,1.79,Spearow
flying,0.38,2.02,Spearow
flying,0.32,2.07,Spearow
flying,0.32,2.0,Spearow
flying,0.36,2.12,Spearow
flying,0.31,1.73,Spearow
flying,0.36,2.03,Spearow
flying,0.3,1.7,Spearow
flying,0.29,1.9,Spearow
flying,0.29,2.16,Spearow
flying,0.29,1.77,Spearow
flying,0.32,1.99,Spearow
flying,0.29,2.23,Spearow
flying,0.35,1.94,Spearow
flying,0.27,1.4,Spearow
flying,0.25,2.11,Spearow
flying,0.3,1.83,Spearow
flying,0.3,2.15,Spearow
flying,1.3,42.07,Fearow
flying,1.19,41.09,Fearow
flying,1.08,34.0,Fearow
flying,1.12,37.11,Fearow
flying,1.08,37.91,Fearow
flying,1.19,35.04,Fearow
flying,1.03,39.5,Fearow
flying,1.18,32.42,Fearow
flying,1.11,36.76,Fearow
flying,1.24,39.44,Fearow
flying,1.14,34.22,Fearow
flying,1.32,38.4,Fearow
flying,1.28,34.33,Fearow
flying,1.27,38.54,Fearow
flying,1.09,32.08,Fearow
flying,1.21,46.04,Fearow
flying,1.38,38.54,Fearow
flying,1.13,37.42,Fearow
flying,1.17,38.11,Fearow
flying,1.08,39.63,Fearow
flying,1.35,33.92,Fearow
flying,1.09,38.04,Fearow
flying,1.23,34.96,Fearow
flying,1.11,44.04,Fearow
flying,1.14,35.2,Fearow
flying,1.22,37.17,Fearow
flying,1.05,40.96,Fearow
flying,1.07,36.26,Fearow
flying,1.26,39.91,Fearow
flying,1.25,36.94,Fearow
flying,1.28,36.31,Fearow
flying,1.03,40.25,Fearow
flying,1.37,36.73,Fearow
flying,1.11,36.68,Fearow
flying,1.16,41.2,Fearow
flying,1.25,37.94,Fearow
flying,1.22,36.22,Fearow
flying,1.22,40.74,Fearow
flying,1.17,38.65,Fearow
flying,1.09,34.24,Fearow
flying,1.32,40.21,Fearow
flying,0.97,41.9,Fearow
flying,1.01,40.5,Fearow
flying,1.26,36.24,Fearow
flying,1.21,38.82,Fearow
flying,1.1,39.62,Fearow
flying,1.24,45.44,Fearow
flying,1.28,39.2,Fearow
flying,1.33,41.07,Fearow
flying,1.33,30.71,Fearow
flying,1.18,33.87,Fearow
flying,1.28,37.73,Fearow
flying,1.46,40.65,Fearow
flying,1.18,29.42,Fearow
flying,1.18,37.99,Fearow
flying,1.01,33.64,Fearow
flying,1.07,33.23,Fearow
flying,1.19,43.28,Fearow
flying,1.27,34.49,Fearow
flying,1.19,43.83,Fearow
flying,1.15,35.91,Fearow
flying,1.28,42.09,Fearow
flying,1.05,40.33,Fearow
flying,1.09,42.42,Fearow
flying,1.21,42.94,Fearow
flying,1.21,35.4,Fearow
flying,1.11,38.73,Fearow
flying,1.05,38.23,Fearow
flying,1.27,35.97,Fearow
flying,1.24,40.61,Fearow
flying,1.09,39.47,Fearow
flying,1.18,37.25,Fearow
flying,1.1,36.25,Fearow
flying,1.33,38.4,Fearow
flying,1.07,35.44,Fearow
flying,1.45,37.16,Fearow
flying,1.12,39.48,Fearow
flying,1.22,33.28,Fearow
flying,1.24,43.5,Fearow
flying,1.43,37.21,Fearow
flying,1.09,36.48,Fearow
flying,1.05,35.96,Fearow
flying,1.25,42.97,Fearow
flying,1.2,43.6,Fearow
flying,1.31,40.6,Fearow
flying,1.03,39.54,Fearow
flying,1.16,38.85,Fearow
flying,1.61,35.71,Fearow
flying,1.38,39.81,Fearow
flying,1.28,37.44,Fearow
flying,1.1,40.67,Fearow
flying,1.23,36.93,Fearow
flying,1.16,39.55,Fearow
flying,1.13,32.55,Fearow
flying,1.2,40.86,Fearow
flying,1.15,32.3,Fearow
flying,1.12,38.9,Fearow
flying,1.2,44.46,Fearow
flying,1.08,36.2,Fearow
flying,1.37,36.0,Fearow
poison,2.22,7.05,Ekans
poison,2.03,6.8,Ekans
poison,1.68,6.72,Ekans
poison,2.1,8.0,Ekans
poison,1.94,7.33,Ekans
poison,2.2,7.52,Ekans
poison,2.32,5.73,Ekans
poison,2.04,7.92,Ekans
poison,2.01,5.1,Ekans
poison,2.04,6.54,Ekans
poison,1.75,6.69,Ekans
poison,2.22,7.18,Ekans
poison,1.78,7.54,Ekans
poison,2.08,6.21,Ekans
poison,2.13,7.91,Ekans
poison,1.96,7.94,Ekans
poison,1.97,6.7,Ekans
poison,1.78,7.14,Ekans
poison,1.96,6.88,Ekans
poison,1.88,7.6,Ekans
poison,2.07,5.83,Ekans
poison,1.85,6.62,Ekans
poison,1.94,7.23,Ekans
poison,2.1,6.81,Ekans
poison,2.21,8.1,Ekans
poison,2.29,6.42,Ekans
poison,2.04,6.19,Ekans
poison,1.95,6.63,Ekans
poison,1.88,6.68,Ekans
poison,1.92,6.83,Ekans
poison,1.8,6.46,Ekans
poison,2.21,6.51,Ekans
poison,1.85,5.9,Ekans
poison,2.31,5.68,Ekans
poison,1.72,7.78,Ekans
poison,2.3,5.4,Ekans
poison,2.11,7.51,Ekans
poison,1.76,7.06,Ekans
poison,1.93,6.02,Ekans
poison,1.95,7.22,Ekans
poison,1.99,6.1,Ekans
poison,1.87,7.12,Ekans
poison,2.15,7.25,Ekans
poison,2.05,7.32,Ekans
poison,2.15,5.96,Ekans
poison,2.07,5.9,Ekans
poison,2.06,7.22,Ekans
poison,2.32,7.35,Ekans
poison,1.79,6.31,Ekans
poison,2.14,7.65,Ekans
poison,2.05,7.12,Ekans
poison,1.8,7.18,Ekans
poison,1.85,7.53,Ekans
poison,2.16,7.68,Ekans
poison,2.03,7.36,Ekans
poison,1.87,6.03,Ekans
poison,1.93,6.79,Ekans
poison,1.9,7.02,Ekans
poison,2.37,6.62,Ekans
poison,2.3,6.15,Ekans
poison,2.17,7.45,Ekans
poison,1.69,6.78,Ekans
poison,2.26,6.72,Ekans
poison,2.05,5.66,Ekans
poison,2.09,6.47,Ekans
poison,2.13,5.93,Ekans
poison,2.22,6.61,Ekans
poison,1.66,6.34,Ekans
poison,2.14,6.65,Ekans
poison,2.25,6.62,Ekans
poison,1.95,6.76,Ekans
poison,2.07,5.89,Ekans
poison,2.15,5.75,Ekans
poison,2.11,6.84,Ekans
poison,2.07,7.14,Ekans
poison,2.1,6.42,Ekans
poison,2.1,7.07,Ekans
poison,2.2,6.0,Ekans
poison,1.77,7.23,Ekans
poison,2.4,6.39,Ekans
poison,2.01,6.84,Ekans
poison,2.03,7.46,Ekans
poison,2.03,6.38,Ekans
poison,2.0,6.47,Ekans
poison,2.05,7.05,Ekans
poison,1.97,7.6,Ekans
poison,1.73,6.37,Ekans
poison,1.92,7.12,Ekans
poison,1.88,6.49,Ekans
poison,1.76,6.24,Ekans
poison,2.0,7.6,Ekans
poison,1.77,5.96,Ekans
poison,2.22,6.98,Ekans
poison,1.84,6.79,Ekans
poison,1.98,7.17,Ekans
poison,1.89,9.07,Ekans
poison,1.83,6.59,Ekans
poison,1.72,7.5,Ekans
poison,1.99,6.06,Ekans
poison,2.12,7.97,Ekans
poison,3.65,60.19,Arbok
poison,3.44,69.96,Arbok
poison,3.43,61.72,Arbok
poison,3.87,66.28,Arbok
poison,3.45,64.58,Arbok
poison,3.64,65.18,Arbok
poison,3.73,58.49,Arbok
poison,2.89,77.07,Arbok
poison,3.7,64.32,Arbok
poison,3.36,68.71,Arbok
poison,3.45,60.42,Arbok
poison,4.11,69.22,Arbok
poison,3.91,73.82,Arbok
poison,3.68,64.72,Arbok
poison,4.04,58.89,Arbok
poison,3.05,57.59,Arbok
poison,3.84,60.89,Arbok
poison,3.44,57.53,Arbok
poison,3.54,63.33,Arbok
poison,3.83,58.26,Arbok
poison,3.06,65.21,Arbok
poison,3.56,63.46,Arbok
poison,3.49,58.31,Arbok
poison,3.78,59.89,Arbok
poison,3.54,60.93,Arbok
poison,3.97,64.27,Arbok
poison,3.7,75.96,Arbok
poison,3.31,65.29,Arbok
poison,3.84,61.23,Arbok
poison,3.78,69.25,Arbok
poison,3.56,65.96,Arbok
poison,3.48,65.13,Arbok
poison,3.84,70.02,Arbok
poison,3.66,65.21,Arbok
poison,4.01,65.85,Arbok
poison,3.57,63.68,Arbok
poison,3.8,75.05,Arbok
poison,3.15,68.36,Arbok
poison,3.4,64.75,Arbok
poison,3.35,51.66,Arbok
poison,3.43,58.64,Arbok
poison,3.42,56.14,Arbok
poison,3.68,60.25,Arbok
poison,3.99,74.1,Arbok
poison,3.3,68.91,Arbok
poison,3.01,64.06,Arbok
poison,3.33,72.76,Arbok
poison,3.0,80.03,Arbok
poison,3.47,65.28,Arbok
poison,3.06,71.46,Arbok
poison,3.46,69.57,Arbok
poison,2.89,64.21,Arbok
poison,3.89,70.69,Arbok
poison,3.36,59.49,Arbok
poison,3.29,58.36,Arbok
poison,2.77,69.68,Arbok
poison,3.43,64.95,Arbok
poison,3.23,64.66,Arbok
poison,3.53,76.66,Arbok
poison,3.3,64.03,Arbok
poison,3.48,71.11,Arbok
poison,2.96,66.24,Arbok
poison,3.51,70.54,Arbok
poison,2.94,63.11,Arbok
poison,2.71,57.78,Arbok
poison,4.03,74.27,Arbok
poison,3.6,61.96,Arbok
poison,2.46,62.74,Arbok
poison,3.16,62.54,Arbok
poison,3.44,58.35,Arbok
poison,3.46,51.47,Arbok
poison,3.46,70.37,Arbok
poison,3.93,60.36,Arbok
poison,2.93,79.57,Arbok
poison,3.09,54.69,Arbok
poison,3.34,54.11,Arbok
poison,3.19,72.54,Arbok
poison,3.11,60.12,Arbok
poison,3.49,67.4,Arbok
poison,3.73,69.55,Arbok
poison,3.55,50.43,Arbok
poison,3.17,62.29,Arbok
poison,3.83,73.33,Arbok
poison,3.41,86.04,Arbok
poison,3.56,68.92,Arbok
poison,4.52,63.78,Arbok
poison,4.28,66.06,Arbok
poison,2.97,67.91,Arbok
poison,3.61,53.66,Arbok
poison,3.96,75.08,Arbok
poison,2.75,49.58,Arbok
poison,3.57,58.28,Arbok
poison,3.07,66.41,Arbok
poison,3.6,62.14,Arbok
poison,3.42,58.18,Arbok
poison,3.16,67.42,Arbok
poison,4.28,82.72,Arbok
poison,3.19,72.47,Arbok
poison,3.14,68.12,Arbok
poison,3.26,62.99,Arbok
electric,0.32,6.07,Pikachu
electric,0.43,6.65,Pikachu
electric,0.4,5.7,Pikachu
electric,0.41,5.8,Pikachu
electric,0.35,6.24,Pikachu
electric,0.38,6.52,Pikachu
electric,0.35,5.71,Pikachu
electric,0.35,6.75,Pikachu
electric,0.42,5.68,Pikachu
electric,0.34,6.55,Pikachu
electric,0.4,5.97,Pikachu
electric,0.31,5.24,Pikachu
electric,0.4,6.42,Pikachu
electric,0.42,7.08,Pikachu
electric,0.41,6.65,Pikachu
electric,0.36,5.25,Pikachu
electric,0.37,6.21,Pikachu
electric,0.35,5.96,Pikachu
electric,0.4,5.26,Pikachu
electric,0.5,6.02,Pikachu
electric,0.37,5.63,Pikachu
electric,0.47,6.69,Pikachu
electric,0.39,6.15,Pikachu
electric,0.35,5.12,Pikachu
electric,0.38,5.82,Pikachu
electric,0.38,5.63,Pikachu
electric,0.37,5.75,Pikachu
electric,0.45,5.44,Pikachu
electric,0.37,6.14,Pikachu
electric,0.43,5.62,Pikachu
electric,0.41,6.64,Pikachu
